	Unnamed: 0	id	sentence	comment_cut	score	ratio
0	0	iqVKtdIjyWM	와 슬픈장면에서 약간 감정잡았을때<br>뒤쪽에서 초딩이 방귀뀜 ㅁㅊ	['와', '슬픈', '장면', '에서', '약간', '감정', '잡았을', '때', '뒤쪽', '에서', '초딩', '이', '방귀', '뀜']	-2.8787940787333293	-1.34
1	1	iqVKtdIjyWM	김김동규 ㅋㅋ	['김김', '동규']	0.0	0.0
2	2	iqVKtdIjyWM	리뷰만 보고도 안습이군요....흠	['리뷰', '만', '보고', '도', '안습', '이군', '요', '흠']	-1.287155631093436	-0.68
3	3	iqVKtdIjyWM	아 전 그 마지막 재판인가 그때 완전 펑펑 울었어요 완전 감동적임. 이건 꼭 봐야됩니다	['아', '전', '그', '마지막', '재판', '인가', '그때', '완전', '펑펑', '울었어요', '완전', '감동', '적임', '이건', '꼭', '봐야', '됩니다']	2.7467741697890977	1.23
4	4	iqVKtdIjyWM	4.06 때에 부터 나온 저 필통 닮은거 이름 아시는분 있나요ㅠㅠㅠㅠ 진짜 갖고 싶어서 3일내내 인터넷을 뒤져도 이름이 안나오네요....ㅠㅠ	['406', '때', '에', '부터', '나온', '저', '필통', '닮은거', '이름', '아시', '는', '분', '있나요', '진짜', '갖고', '싶어서', '3일', '내내', '인터넷', '을', '뒤져도', '이름', '이', '안', '나오네요']	-2.110375301302717	-0.88
5	5	iqVKtdIjyWM	4.6	['46']	0.0	0.0
6	6	iqVKtdIjyWM	4분6초	['4분', '6초']	0.0	0.0
7	7	iqVKtdIjyWM	오늘 CGV에서 5시 30분에 하는걸로 보고 왔는데<br>개인적으로 좀 어색했던점은 주임 동생이랑 주임이 조금더 갈등 정도가 약햇던거랑 주임이 옥분 할머니 사연을 듣고 사방팔방 도움구하던 장면이 어색했던거 빼고는 다 좋았네요<br>특히 진짜 눈물 많이 나왔던 장면은 주임이 옥분 할머니의 동생이 옥분을 만나고 싶어하지 않다는걸  알고 최대한 피해안주면서  멀어지려는데 재판의 진실(짜고 치는 고스톱)+ 동료 직원의 실수(재판에 보충 자료로 써달라고 옥분 할머니가 건넨 자료를 주임이 따로 보관하다가 동료가 안쓰는 물건인줄 알고 파쇄 시킨것)로 오해가 커지는 장면에서 본의 아니게 감정이 격해진 주임이 할머니 앞에서 동생 애기를  해버리고 뺨맞는 장면이랑..<br>주임이 사연을 다 듣고 할머니 수선집에 찾아갔는데 할머니는 주임을 질책하거나 비난하기는 커녕 늘 왔던 자식 온거 마냥 &quot;밥은 먹었어?&quot;에 결국  눈물 터트리고 죄송합니다에 다 이해하고 주임 안아주는 장면에서 많이 울었네요	['오늘', 'CGV', '에서', '5시', '30분', '에', '하', '는걸', '로', '보고', '왔는데', '개인', '적', '으로', '좀', '어색했던', '점', '은', '주임', '동생', '이랑', '주임', '이', '조금', '더', '갈등', '정도', '가', '약', '햇', '던거랑', '주임', '이', '옥', '분', '할머니', '사연', '을', '듣고', '사방', '팔방', '도움', '구', '하던', '장면', '이', '어색했던거', '빼고는', '다', '좋았네요', '특히', '진짜', '눈물', '많이', '나왔던', '장면', '은', '주임', '이', '옥', '분', '할머니', '의', '동생', '이', '옥', '분', '을', '만나고', '싶어하지', '않다는걸', '알', '고', '최대한', '피', '해안주면서', '멀어지려는데', '재판', '의', '진실', '짜고', '치는', '고스톱', '동료', '직원', '의', '실수', '재판', '에', '보충', '자료', '로', '써', '달라', '고', '옥', '분', '할머니', '가', '건넨', '자료', '를', '주임', '이', '따로', '보관', '하다가', '동료', '가', '안', '쓰는', '물건', '인', '줄', '알', '고', '파쇄', '시킨것로', '오해', '가', '커지는', '장면', '에서', '본의', '아니게', '감정', '이', '격해진', '주임', '이', '할머니', '앞', '에서', '동생', '애기', '를', '해', '버리고', '뺨', '맞는', '장면', '이랑', '주임', '이', '사연', '을', '다', '듣고', '할머니', '수', '선집', '에', '찾아갔는데', '할머니', '는', '주임', '을', '질책', '하', '거나', '비난', '하기는', '커녕', '늘', '왔던', '자식', '온거', '마냥', 'quot', '밥', '은', '먹었어', 'quot', '에', '결국', '눈물', '터', '트리', '고', '죄송합니다에', '다', '이해', '하고', '주임', '안아주는', '장면', '에서', '많이', '울었네요']		
8	8	iqVKtdIjyWM	ㅋㅋㅋㅋ이거 진짜 강추드림ㅋㅋㅋ	['이', '거', '진짜', '강추', '드림']	1.868376888449826	1.1
9	9	iqVKtdIjyWM	이. 영화 너무 슬프다	['이', '영화', '너무', '슬프다']	-2.2633667677606635	-1.41
10	10	iqVKtdIjyWM	이거 개슬퍼요💦꼭보세요,,	['이', '거', '개', '슬퍼요', '꼭', '보세요']	1.9048642322474687	1.07
11	11	iqVKtdIjyWM	라이너님 중간부터 목소리가 약간 울먹거리는듯 하네요<br>참 저도 오랜만에 영화관에서 겨우 울음을 참았습니다...	['라이너', '님', '중간', '부터', '목소리', '가', '약간', '울먹거리는듯', '하네요', '참', '저', '도', '오랜', '만', '에', '영화관', '에서', '겨우', '울음', '을', '참았습니다']	-2.8563623468924337	-1.23
12	12	iqVKtdIjyWM	리뷰 중간에 일본애들 나올 때 정말 손이떨리고 눈물이 나오더군요. 영화 안봤는데 꼭 보러가야겠어요	['리뷰', '중간', '에', '일', '본', '애', '들', '나올', '때', '정말', '손', '이', '떨리고', '눈물', '이', '나오더군요', '영화', '안', '봤는데', '꼭', '보러가야겠어요']	-2.651077445234893	-1.14
13	13	iqVKtdIjyWM	스토리 전개도 잘되고 재밌고 쭉 재밌었는데 앞부분이 왜 쓸데없다는건지 이해가 안가네요	['스토리', '전개도', '잘', '되고', '재밌고', '쭉', '재밌었는데', '앞', '부분', '이', '왜', '쓸데없다는', '건지', '이해', '가', '안가네요']	2.374289985476015	1.08
14	14	iqVKtdIjyWM	12분정도에서 왜 일본은 강하고 우리 위안부 할머니님들께서는 약하다라고 표현하시나요?	['12분', '정도에서', '왜', '일본', '은', '강하고', '우리', '위안부', '할머니', '님', '들', '께서는', '약하다라고', '표현', '하시나요']	-0.2573420012336224	-0.12
15	15	iqVKtdIjyWM	정환 윤 나이가 들었으니 힘이 빠지잖아요..	['정환', '윤', '나이', '가', '들었으니', '힘', '이', '빠지잖아요']	-0.3935072647664188	-0.21
16	16	iqVKtdIjyWM	생각보다 명작이라 놀랐다<br>그리고 이미 일본에 돈을<br>받고 대충 위안부 문제를<br>무마시킨 박정희 정부에<br>혀를 내둘렀다   왜 박정희<br>와 박근혜가 끊임없이 욕을<br>먹을수 밖에 없는것인지 알<br>수 있게 되었다 위안부 문제<br>가 이미 돈으로 배상이 될<br>문제인지 100번을 사죄를<br>받아도 시원찮을 짓을 일본<br>이 해놓고도..	['생각', '보다', '명작', '이라', '놀랐다', '그리고', '이미', '일본', '에', '돈', '을', '받고', '대충', '위안부', '문제', '를', '무마', '시킨', '박정희', '정부', '에', '혀', '를', '내', '둘렀다', '왜', '박정희', '와', '박근혜', '가', '끊임없이', '욕', '을', '먹을수', '밖에', '없는것인지', '알수', '있게', '되었다', '위안부', '문제', '가', '이미', '돈', '으로', '배상', '이', '될', '문제', '인지', '100', '번', '을', '사죄', '를', '받아도', '시원찮을', '짓', '을', '일본', '이', '해놓고도']	-8.803620490515703	-3.15
17	17	iqVKtdIjyWM	재밌고감동받았어요ㅜㅜ	['재밌고', '감동', '받았어요']	2.9902502587941964	2.02
18	18	iqVKtdIjyWM	오열하면서 봤는데.. 두손으로 입 막고 끅끕 대면서 봄..	['오열', '하면서', '봤는데', '두', '손', '으로', '입', '막고', '끅끕', '대면', '서', '봄']	-1.147083630446235	-0.55
19	19	iqVKtdIjyWM	아...이 영화....진짜 미친듯이 웃다가 울다가...	['아이', '영화', '진짜', '미친듯이', '웃다가', '울', '다가']	-0.0922879197194102	-0.05
20	20	iqVKtdIjyWM	저이 집도 아이켄 스피크 보러갔었는데요 저만안울고 다울었어욬ㅋ	['저', '이', '집도', '아이', '켄', '스', '피크', '보러', '갔었는데요', '저만', '안울', '고', '다', '울었어', '욬']	2.385223648275262	1.1
21	21	iqVKtdIjyWM	다 필요없고 예고편을 보고 매력적이다 라고 느낀건 처음이었음..그냥..뭔가 보고싶은 영화였고 보길 잘했다고 생각함. 작지만 큰 영화였음	['다', '필요없고', '예고편', '을', '보고', '매력', '적', '이다', '라고', '느낀건', '처음', '이었음', '그냥', '뭔가', '보고싶은', '영화', '였고', '보길', '잘', '했다고', '생각', '함', '작', '지만', '큰', '영화', '였음']	-1.1027531291099624	-0.45
22	22	iqVKtdIjyWM	나만 안슬펐냐?	['나', '만', '안', '슬펐냐']	0.0	0.0
23	23	iqVKtdIjyWM	밥은먹었냐할때..울컥..	['밥', '은', '먹었냐', '할', '때', '울컥']	0.0	0.0
24	24	iqVKtdIjyWM	넘 슬펐음..ㅜㅜ 아재개그도 있었지만...서면은 어디있을까요?..가 있었죠..진심 넘 슬픔 엄마랑 같이봤는데..법원 가만히있을떼 민재갑자기 하우 얼 유?..이럴떄 진심 강덩 꼭 보셈...앞에 미국 할머니 말도 못하고..상처 보여주고..아구구ㅜ..스킵해버렸다..ㅈㅅㅈㅅㅈㅅㅈㅅㅈㅅㅈㅅ	['넘', '슬펐음', '아', '재개', '그', '도', '있었지만', '서면', '은', '어디', '있을까', '요가', '있었죠', '진심', '넘', '슬픔', '엄마', '랑', '같이', '봤는데', '법원', '가만히', '있을', '떼', '민재', '갑자기', '하우', '얼', '유이', '럴떄', '진심', '강덩', '꼭', '보셈', '앞', '에', '미국', '할머니', '말', '도', '못', '하고', '상처', '보여주고아', '구구', '스킵', '해', '버렸다']	-12.744518909037922	-4.75
25	25	iqVKtdIjyWM	아우..저도 이거 봤는데..웃길때는 정말 웃긴데..슬플때는 장난아니고.. 위안부에 대해 아주 잘알게 됐고..일본인들이 뻔뻔하다는걸 다시한번더 알게됬네요....ㅋ	['아우', '저', '도', '이', '거', '봤는데', '웃길', '때', '는', '정말', '웃긴데', '슬플', '때', '는', '장난', '아니고', '위안부', '에', '대해', '아주', '잘알게', '됐고', '일본인', '들', '이', '뻔', '뻔하다는걸', '다시', '한번', '더', '알', '게', '됬네요']	-6.1802395911780525	-2.45
26	26	iqVKtdIjyWM	싫어요누구냐	['싫어요', '누구', '냐']	0.0	0.0
