,id,sentence,comment_cut,score,ratio
0,Q96rMiezBuo,역시.. 영화는 각자의  시각으로 보는 것. 오! 문희는 친구는 잘 만든 영화라고 하는데... 연기가 너무 괜찮았다고.<br><br>라이너는 너무 의도적으로 한국 영화를 까는게 아닐까.<br><br>그래서 구독자 늘었고~ 그걸로 생계를 유지하는 유튜버라... 쩝...,"['역시', '영화', '는', '각자', '의', '시각', '으로', '보는', '것', '오', '문희', '는', '친구', '는', '잘', '만든', '영화', '라고', '하는데', '연기', '가', '너무', '괜찮았다고', '라이너', '는', '너무', '의도', '적', '으로', '한국', '영화', '를', '까는게', '아닐까', '그래서', '구', '독자', '늘었고', '그', '걸', '로', '생계', '를', '유지', '하는', '유튜버', '라', '쩝']",1.6531517096248232,0.62
1,Q96rMiezBuo,10 월초순이라고 해도 코로나가 나아질거라는 전망도 없고 영화제는 자제해야 한다고 생각합니다<br>사람 목숨보다 중요한거라는게 없지 않나요,"['10', '월초', '순이', '라고', '해도', '코로나', '가', '나아질거라는', '전망', '도', '없고', '영화제', '는', '자제', '해야', '한다고', '생각', '합니다', '사람', '목숨', '보다', '중요한거라는', '게', '없지', '않나요']",-3.573895413824297,-1.49
2,Q96rMiezBuo,얼굴에  꼰대   느으낌  자기밥그릇은 지키려하네  지금시국은  단체모임한다는게  민폐  영화제는돼야한다는게  너무이기적임,"['얼굴', '에', '꼰대', '느으낌', '자기', '밥그릇', '은', '지키려', '하네', '지금', '시국', '은', '단체', '모임', '한다는', '게', '민폐', '영화제', '는', '돼야', '한다는', '게', '너무', '이', '기', '적임']",-2.494150722170441,-1.03
3,Q96rMiezBuo,그.. 지니의 램프가 세가지소원을 들어주는데에는 이유가 없어요;;; 시나리오라는게 빈틈이 중요해요. 예를 들어 하루키나 이런사람들이 크리에이티브는 빼는데 있다고 하는 말이 있어요..라이너 처럼 뭘하나 하나 다 맞줘진 영화가 조은게 아니다.... 라이너는 평론가라고 하기보다는 악플다는 애들중에 돈버는 애라고 생각하면 되겠다.,"['그', '지니', '의', '램프', '가', '세', '가지', '소원', '을', '들어주는데에는', '이유', '가', '없어요', '시나리오', '라는', '게', '빈틈', '이', '중요해요', '예', '를', '들어', '하루키', '나', '이런', '사람', '들', '이', '크리에이티브', '는', '빼는데', '있다고', '하는', '말', '이', '있어요', '라이너', '처럼', '뭘', '하나', '하나', '다', '맞줘진', '영화', '가', '조', '은', '게', '아니다', '라이너', '는', '평론가', '라고', '하기보다는', '악플다는', '애', '들', '중', '에', '돈버', '는', '애', '라고', '생각', '하면', '되겠다']",-10.765555758791875,-3.82
4,Q96rMiezBuo,온라인이 의미가 없다고 단정하는 모습이 전찬일이라는 사람의 한계를 보여주는것같다,"['온라인', '이', '의미', '가', '없다고', '단정하는', '모습', '이', '전찬', '일이', '라는', '사람', '의', '한계', '를', '보여주는것', '같다']",-6.5745745688715544,-2.95
5,Q96rMiezBuo,온라인 영화제는 의미가 없다고 하시는데...<br>평론가시라면 의견에 따른 논거를 좀 더 펼쳐주셨으면 좋았을거같아요..<br>내년까지 이어지는 경우 모든걸 스탑할수 없다고 하시는데<br>모든 걸 스탑하지 않기위해 지금이라도 최대한 조심하자는건데....,"['온라인', '영화제', '는', '의미', '가', '없다고', '하시는데', '평론가', '시', '라면', '의견', '에', '따른', '논거를', '좀', '더', '펼쳐주셨으면', '좋았을거', '같아요', '내년', '까지', '이어지는', '경우', '모든', '걸', '스탑', '할수', '없다고', '하시는데', '모든', '걸', '스탑', '하지', '않기', '위해', '지금', '이라도', '최대한', '조심하자는건데']",-6.965188242776242,-2.69
6,Q96rMiezBuo,OTT 는 중학생 정도도 아는 단어인데 ㅋ 공중파 시사프로 진행자 최욱실망 ㅋㅋ,"['OTT', '는', '중학생', '정도', '도', '아는', '단어', '인데', '공중파', '시사', '프로', '진행자', '최욱', '실망']",-3.0392411240989397,-1.42
7,Q96rMiezBuo,내 입을 더럽혀야 되잖아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ최욱님 최고,"['내', '입', '을', '더럽혀야', '되잖아', '최욱', '님', '최고']",1.931979753967114,1.02
8,Q96rMiezBuo,최고 👍👍👍👍👍👍,['최고'],2.0,2.0
9,Q96rMiezBuo,너무나 사랑스럽고 독한 최 차장님!<br>21살 때 James Spader(Endless Love) 정 국장님!,"['너무나', '사랑스럽고', '독한', '최', '차장', '님', '21', '살', '때', 'James', 'SpaderEndless', 'Love', '정', '국장', '님']",-3.6870657487033975,-1.69
10,Q96rMiezBuo,영화계의 전광훈은 전찬일? 리스크 없이 혜택이 없다뇨.. 그 리스크가 코로나 창궐인데; 그걸 감수하라니..,"['영화계', '의', '전광훈', '은', '전찬', '일', '리스크', '없이', '혜택', '이', '없다뇨', '그', '리스크', '가', '코로나', '창궐', '인데', '그걸', '감수', '하', '라니']",-1.2714850330571024,-0.55
11,Q96rMiezBuo,스튜디오 진짜 구리다...디자인 드럽게 못하네..,"['스튜디오', '진짜', '구리', '다', '디자인', '드럽게', '못', '하네']",-0.6717664371758496,-0.35
12,Q96rMiezBuo,전찬일님.. 가게를 열지못해서 생계를 이어나갈수 없는분들도 있는데.. 다들 동참해서 사회적 거리두기를 하는게 맞지않나요?  평창영화제 이야기는 너무 결과론적으로 말씀하시네요,"['전찬', '일', '님', '가게', '를', '열지못', '해서', '생계', '를', '이', '어나', '갈수', '없는', '분', '들', '도', '있는데', '다', '들', '동참', '해서', '사회', '적', '거리', '두기', '를', '하는게', '맞지', '않나요', '평창', '영화제', '이야기', '는', '너무', '결과', '론', '적', '으로', '말씀', '하시네요']",-2.373522369239076,-0.91
13,Q96rMiezBuo,라이너 영화감상평이 내의견이랑 비슷하더라고,"['라이너', '영화', '감상', '평이', '내', '의견', '이랑', '비슷하더라고']",-0.1234706754950009,-0.06
14,Q96rMiezBuo,오문희 스포 개쩌넼ㅋㅋ 안봐,"['오', '문희', '스포', '개쩌넼', '안', '봐']",-1.6375626953589242,-0.92
15,Q96rMiezBuo,"누차 얘기하지만, 라이너는 영화평을 할 수 있는 평론가가 아니라, 단지 호기심을 이용해 마구잡이로 영화에 대해 막말하는걸로 구독자수를 늘려 푼돈 벌어먹을려는 찌질한 유튜버일뿐이다. 부디~ 즐겨 시청하는 매불쇼가 제대로 할려면  라이너같은 찌질이는 구분하는 머저리 유튜브가 되길  바래요....ㅉㅉㅉ","['누차', '얘기', '하지만', '라이너', '는', '영', '화평', '을', '할', '수', '있는', '평론가', '가', '아니라', '단지', '호기심', '을', '이용', '해', '마구잡이', '로', '영화', '에', '대해', '막말', '하', '는걸', '로', '구독', '자수', '를', '늘려', '푼돈', '벌어', '먹을려는', '찌질한', '유튜버일뿐', '이다', '부디', '즐겨', '시청', '하는', '매', '불쇼', '가', '제대로', '할려면', '라이너', '같은', '찌질', '이는', '구분', '하는', '머', '저리', '유튜브', '가', '되길', '바', '래', '요']",-8.60706271992734,-3.09
16,Q96rMiezBuo,"아직 교회발 확진자도 나오고 광화문 집회 동선 확보안된 사람들이 참석자중 60% 다. 영화제는 개뿔 지금 자영업자인데 굶어 죽게 생겻는데, 만약 더 연장되면 진짜 문닫아야 된다. 이기적인 말 하지 마라. 광복절 전 상황으로 가야 할까말까다","['아직', '교회', '발', '확', '진자', '도', '나오고', '광화문', '집회', '동선', '확보', '안된', '사람', '들', '이', '참석자', '중', '60', '다', '영화제', '는', '개뿔', '지금', '자영', '업자', '인데', '굶어', '죽게', '생겻는데', '만약', '더', '연장', '되면', '진짜', '문', '닫아야', '된다', '이', '기적', '인', '말', '하지', '마라', '광복절', '전', '상황', '으로', '가야', '할까말까', '다']",-11.01229893157649,-4.08
17,Q96rMiezBuo,전찬일 교회다니나,"['전찬', '일', '교회', '다', '니나']",-0.3700869604048503,-0.22
18,Q96rMiezBuo,세상에서 젤 불필요한 직업이 평론가라고 생각합니다,"['세상', '에서', '젤', '불필요한', '직업', '이', '평론가', '라고', '생각', '합니다']",-2.8044924130612343,-1.4
19,Q96rMiezBuo,세상 제일 쓸데가리 없는 직업 = 평론가<br>자기들 끼리도 취향이 갈리는데 그 수많은 사람들한테 자기 취향을 피력한다는게 개소리,"['세상', '제일', '쓸데가리', '없는', '직업', '평론가', '자기', '들', '끼리', '도', '취향', '이', '갈리는데', '그', '수많은', '사람', '들', '한테', '자기', '취향', '을', '피', '력', '한다는', '게', '개', '소리']",-4.065109606037316,-1.67
20,Q96rMiezBuo,최욱이는 왜 라이너한테 함부로하냐?<br>쫌 잘나가니깐 뵈는게없냐?,"['최욱이', '는', '왜', '라이너', '한테', '함부로', '하냐', '쫌', '잘나가니깐', '뵈는게', '없냐']",-1.554743203006309,-0.76
21,Q96rMiezBuo,영화제랑 총선이 같나? 줄서서 투표만 하고 나오는 그런 행사가 아닌데 굳이 오프라인으로 해야하나 싶다. 영화제 시상이라면 더욱 더. 현장에서 심판봐서 승패가르는 스포츠도 아닌데.,"['영화제', '랑', '총선', '이', '같나', '줄', '서서', '투표', '만', '하고', '나오는', '그런', '행사', '가', '아닌데', '굳이', '오프라인', '으로', '해야하나', '싶다', '영화제', '시', '상이', '라면', '더욱', '더', '현장', '에서', '심판', '봐서', '승패', '가르는', '스포츠', '도', '아닌데']",-2.4814931472734063,-0.98
22,Q96rMiezBuo,"영화 평론가라는 직업은 = 진중권과 같다 <br>욕으로 힘을 얻는다. 본인이 뭘 만들 능력은 없고, 누가 뭘 만들 걸 방해하는데 일조 한다.","['영화', '평론가', '라는', '직업', '은', '진중권', '과', '같다', '욕', '으로', '힘', '을', '얻는다', '본인', '이', '뭘', '만들', '능력', '은', '없고', '누가', '뭘', '만들', '걸', '방해', '하는데', '일조', '한다']",-8.953546230649671,-3.66
