,id,sentence,comment_cut,score,ratio
0,cECIiTMUylI,"최근에 나온 <br>증인, 그것만이 내 세상,<br>형과 비교 했을 때<br>젤 가볍게 볼만해서 좋았음..","['최근', '에', '나온', '증인', '그것', '만이', '내', '세', '상형', '과', '비교', '했을', '때젤', '가볍게', '볼', '만해', '서', '좋았음']",-8.160990628426902,-3.62
1,cECIiTMUylI,영화관에서<br>이거보면서 펑펑울었는데ㅠㅠ,"['영화관', '에서', '이', '거', '보면서', '펑펑', '울었는데']",0.26608345742777817,0.14
2,cECIiTMUylI,뜨거워,['뜨거워'],0.0,0.0
3,cECIiTMUylI,"가족은 선택해서 태어나는 게 아니다, 인생을 끝까지 살아 가야하는 책임=책임의 집, 약한 사람은 함께 살아가는거다.(대강 이런 대사) 난 신파로 전시하지도 않고 더불어 이런 주옥같은 대사들까지 너무 좋았음ㅠㅠ 장애뿐 아니라 마음 약해진 사람들까지 힘 주는 영화라고 생각ㅠ","['가족', '은', '선택', '해서', '태어나는', '게', '아니다', '인생', '을', '끝', '까지', '살', '아', '가야', '하는', '책임', '책임', '의', '집', '약한', '사람', '은', '함께', '살아가는거다', '대강', '이런', '대사', '난', '신파', '로', '전시', '하지도', '않고', '더불어', '이런', '주옥', '같은', '대사', '들', '까지', '너무', '좋았음', '장애', '뿐', '아니라', '마음', '약해진', '사람', '들', '까지', '힘', '주는', '영화', '라고', '생각']",-21.435793119704506,-7.82
4,cECIiTMUylI,증인보다는 나음 재밌고 눈물 나오던데ㅠㅠ,"['증인', '보다는', '나음', '재밌고', '눈물', '나오던데']",-3.0,-1.69
5,cECIiTMUylI,자극적이지도너무심심하지도않았던영화 <br>볼만한영화였음,"['자극', '적', '이', '지도', '너무', '심심하지도', '않았던', '영화', '볼', '만', '한', '영화', '였음']",-0.6684880784316095,-0.32
6,cECIiTMUylI,신하균 이광수 연기력이 다했음 ㄹㅇ 하드캐리,"['신하균', '이광수', '연기력', '이', '다', '했음', '하드캐리']",3.229872176432778,1.75
7,cECIiTMUylI,"이광수는 항상 연기 잘한다고 엄청 칭찬 받는데, 예능이미지 때문에 연기력 개쩌는거 대중들은 잘 몰라주는 듯ㅠ","['이광수', '는', '항상', '연기', '잘', '한다고', '엄청', '칭찬', '받는데', '예능', '이미지', '때문', '에', '연기력', '개쩌는거', '대중', '들', '은', '잘', '몰라주는', '듯']",6.759386609300265,2.91
8,cECIiTMUylI,어제 봤는데 전 그냥 재밌게 봤어요 엄복동을 봐서 그런가?,"['어제', '봤는데', '전', '그냥', '재밌게', '봤어요', '엄복동', '을', '봐서', '그', '런가']",-0.58049531421345,-0.28
9,cECIiTMUylI,좋았다,['좋았다'],0.0,0.0
10,cECIiTMUylI,이 영화보고 울었어요..6개월전이면 18년 12월에 나왔을건데,"['이', '영화', '보고', '울었어요', '6', '개월', '전이', '면', '18년', '12월', '에', '나왔을건데']",0.5056238917959175,0.24
11,cECIiTMUylI,붕붕붕~ 관람 리뷰 상영작 영화 보기전에 즐긴다<br>붕붕붕 라이너를 만나면 재미있다 컬쳐쇼크다<br>영화 찾아 리뷰 찾아 떠나는 라이너행 <br>영화가 있어 함께다<br><br>라이너는 재미있다 컬쳐쇼크다<br>라이너를 보고싶다 컬쳐쇼크다<br>랄랄랄라 랄랄랄라<br>라이너 컬쳐쇼크 모두와 함께<br><br>상영작 리뷰평 댓글 달리자<br>구독과 좋아요 알람설정요 앗하<br>신나게 즐기자 라이너 컬쳐쇼크다 붕붕~ ^_^,"['붕붕', '붕', '관람', '리뷰', '상영작', '영화', '보기전에', '즐긴다', '붕붕', '붕', '라이너', '를', '만나면', '재미있다', '컬쳐쇼크', '다', '영화', '찾아', '리뷰', '찾아', '떠나는', '라이너', '행', '영화', '가', '있어', '함께다', '라이너', '는', '재미있다', '컬쳐쇼크', '다', '라이너', '를', '보고싶다', '컬쳐쇼크', '다', '랄', '랄랄라', '랄', '랄랄라', '라이너', '컬쳐쇼크', '모두', '와', '함께', '상영작', '리뷰', '평', '댓글', '달리자', '구독', '과', '좋아요', '알람', '설정', '요', '앗', '하신나게', '즐기자', '라이너', '컬쳐쇼크', '다', '붕붕']",4.901455235215964,1.75
12,cECIiTMUylI,이 영화 리뷰를 보니 말아톤이 왜 수작인 지에 대한 리뷰도 한 번 해주시면 좋을 거 같다는 생각이 들었습니다 ㅎㅎ,"['이', '영화', '리뷰', '를', '보니', '말아톤', '이', '왜', '수작', '인', '지에', '대한', '리뷰', '도', '한', '번', '해주시', '면', '좋을', '거', '같다는', '생각', '이', '들었습니다']",3.3347174807925777,1.4
13,cECIiTMUylI,장애인관련해서 실습도했었는데 깔끔하게 보여줬다고 생각해서 전 좋았습니다ㅋㅋ<br> 다만 이광수의 연기는 정말.. 놀라울정도라더구요 신하균의 목연기도 대단했는데 여튼 두남배우가 살렸다고생각합니다!! ㅎㅎ,"['장애인', '관련', '해서', '실습', '도', '했었는데', '깔끔하게', '보여줬다고', '생각', '해서', '전', '좋았습니다', '다만', '이광수', '의', '연기', '는', '정말', '놀라울', '정도', '라', '더구요', '신하균', '의', '목', '연', '기도', '대단했는데', '여', '튼', '두', '남', '배우', '가', '살렸다고', '생각', '합니다']",-6.0743727976488815,-2.37
14,cECIiTMUylI,새아버지 배우 사진 잘못쓰셨음;; 동구 새아버지 역 다른분임ㅋㅋ,"['새아버지', '배우', '사진', '잘', '못', '쓰셨음', '동구', '새아버지', '역', '다른', '분임']",1.444721467852152,0.71
15,cECIiTMUylI,아이폰 사용자는 혹시 모르니 핸드폰을 끄고 보는것이 좋을거 같은 영화,"['아이폰', '사용자', '는', '혹시', '모르니', '핸드폰', '을', '끄고', '보는것이', '좋을거', '같은', '영화']",0.12765712907841398,0.06
16,cECIiTMUylI,영화에서 시리야 하고 부르는 장면이 많아서 그러는듯,"['영화', '에서', '시리', '야', '하고', '부르는', '장면', '이', '많아서', '그러는듯']",-0.7803713837213349,-0.39
17,cECIiTMUylI,무슨뜻인가염,"['무슨', '뜻', '인', '가염']",0.0,0.0
18,cECIiTMUylI,저도 재밌었답니다 ㅎㅎ,"['저', '도', '재밌었답니다']",0.0,0.0
19,cECIiTMUylI,새아버지역할하신배우가 영상에 나오는 분이 아닌거같아요..!,"['새아버지', '역할', '하', '신', '배우', '가', '영상', '에', '나오는', '분', '이', '아닌거', '같아요']",0.8226882305696556,0.39
20,cECIiTMUylI,"&#39;그것만이 내 세상&#39;, &#39;증인&#39;, &#39;나의 특별한 형제&#39; 같이 장애를 소재로 한 영화들을 볼수록 느껴지는 점 = &#39;말아톤&#39; 이 정말 잘 만든 영화였구나","['39', '그것', '만이', '내', '세상', '39', '39', '증인', '39', '39', '나', '의', '특별한', '형제', '39', '같이', '장애', '를', '소재', '로', '한', '영화', '들', '을', '볼수록', '느껴지는', '점', '39', '말아톤', '39', '이', '정말', '잘', '만든', '영화', '였구나']",-5.664809694907911,-2.22
21,cECIiTMUylI,"솔찍히 예고편에서 한명은 헤프게 웃고, 한명은 휠체어탄걸 보자마자 1초만에 언터처블 표절이라고 생각했는대 아니었다는거에 엄청놀랐습니다.","['솔', '찍히', '예고편', '에서', '한', '명', '은', '헤프', '게', '웃고', '한', '명', '은', '휠체어', '탄', '걸', '보자마자', '1초', '만에', '언터처블', '표절', '이라고', '생각', '했는대', '아니었다는거에', '엄청', '놀랐습니다']",-1.828842488869065,-0.75
22,cECIiTMUylI,최근봤던 다시봄(쒸레기)보다는 재미있지만... 솔직히 조금 아쉬웠습니다...<br>그렇다고 너무재미없던 영화는 아니었죠...,"['최근', '봤던', '다시봄쒸레기', '보다는', '재미있지만', '솔직히', '조금', '아쉬웠습니다', '그렇다고', '너무', '재미없던', '영화', '는', '아니었죠']",-1.7816976247153695,-0.83
23,cECIiTMUylI,저는 신파라고 생각안 합니다. 신파는 앞에서 딱히 설득력와 이유를 쌓아오지 않고 해당 장면의 억지스러운 설정과 감정 짜내기로 관객들을 울릴려고 하는 것을 신파라고 생각합니다. &lt;나의 특별한 형제&gt;는 후반부 감동을 나름 앞에서 설정과 설득력을 확보했고 섬세하진 않지만 반전을 이용해서 감동을 극대화시킨 부분이 있었어요.,"['저', '는', '신파', '라고', '생각', '안', '합니다', '신파', '는', '앞', '에서', '딱히', '설득', '력', '와', '이유', '를', '쌓아오지', '않고', '해당', '장면', '의', '억지스러운', '설정', '과', '감정', '짜내기로', '관객', '들', '을', '울릴려고', '하는', '것', '을', '신파', '라고', '생각', '합니다', 'lt', '나', '의', '특별한', '형제', 'gt', '는', '후반', '부', '감동', '을', '나름', '앞', '에서', '설정', '과', '설득', '력', '을', '확보', '했고', '섬세하진', '않지만', '반전', '을', '이용', '해서', '감동', '을', '극', '대화', '시킨', '부분', '이', '있었어요']",-13.586561866075225,-4.75
24,cECIiTMUylI,저는 미현이라는 캐릭터가 이해가 되더군요 미현은 그 둘의 관계가 부러웠을 거라고 생각했습니다. 세하와 동구는 각각은 장애인이지만 둘이 함께라면 무적처럼 느껴졌어요 특히 휠체어로 엘리베이터 따라잡는 씬이 인상적이었습니다. 미현은 도와주고 싶은 게 아니라 나도 껴줘라는 심정이었을 거라고 생각하면 그렇게까지 생뚱맞은 캐릭터는 아니라고 생각합니다.,"['저', '는', '미현', '이라는', '캐릭터', '가', '이해', '가', '되더군요', '미현', '은', '그', '둘', '의', '관계', '가', '부러웠을', '거', '라고', '생각', '했습니다', '세', '하와', '동구', '는', '각각', '은', '장애인', '이지만', '둘', '이', '함께라면', '무적', '처럼', '느껴졌어요', '특히', '휠체어', '로', '엘리베이터', '따라잡는', '씬', '이', '인상', '적', '이었습니다', '미현', '은', '도와주고', '싶은', '게', '아니라', '나도', '껴줘라는', '심정', '이었을', '거', '라고', '생각', '하면', '그렇게', '까지', '생뚱맞', '은', '캐릭터', '는', '아니라고', '생각', '합니다']",-11.948295194226931,-4.22
25,cECIiTMUylI,평소에 전혀 생각 못하시다가 우연한 기회로 봉사활동 하시는분들 많습니다 현실에서도 미현같은 사람들이 존재하는데 생뚱맞다는건 좀 아닌거 같네요 생뚱맞다는 사람들은 어려운사람들 한테 도움은 주셔봤어도 봉사&#39;활동&#39; 현장에는 전혀 안가보신듯 보이네요,"['평소', '에', '전혀', '생각', '못', '하시다가', '우연', '한', '기회', '로', '봉사활동', '하시는', '분', '들', '많습니다', '현실', '에서도', '미현', '같은', '사람', '들', '이', '존재', '하는데', '생뚱', '맞다는건', '좀', '아닌거', '같네요', '생뚱맞다', '는', '사람', '들', '은', '어려운', '사람', '들', '한테', '도움', '은', '주셔', '봤어도', '봉사', '39', '활동', '39', '현장', '에는', '전혀', '안', '가보신듯', '보이네요']",-17.793069140553264,-6.55
26,cECIiTMUylI,광수의 지적장애연기는 완벽했음 그게다임 그리고 끝판왕과 대결이었으니 관객몰이실패에도 이해가능,"['광수', '의', '지적장애', '연기', '는', '완벽했음', '그게', '다임', '그리고', '끝판', '왕', '과', '대결', '이었으니', '관객', '몰이', '실패', '에도', '이해', '가능']",-1.1132095462837621,-0.48
27,cECIiTMUylI,이광수는 런닝맨을 비롯한 예능에서 쌓아올린 이미지가 너무 강해서 코믹한 역을 맡으면 이광수가 그대로 보이는 명확환 단점이 있는데도 불구하고 이광수가 보이지 않았다는것은 굉장한 칭찬이네요. 탐정같은 영화에서는 내츄럴 본 이광수였던지라....,"['이광수', '는', '런닝맨', '을', '비롯', '한', '예능', '에서', '쌓아', '올린', '이미지', '가', '너무', '강해서', '코믹', '한', '역', '을', '맡으면', '이광수', '가', '그대로', '보이는', '명확', '환', '단점', '이', '있는데도', '불구', '하고', '이광수', '가', '보이지', '않았다는것은', '굉장한', '칭찬', '이네', '요', '탐정', '같은', '영화', '에서는', '내츄럴', '본', '이광수', '였던', '지라']",4.752596133011409,1.78
28,cECIiTMUylI,"착한 영화라는 점에 매우 동의합니다. 
<br>장애를 자극적으로 표현하지 않고, 비장애인을 최종 보스처럼 그리지 않아서 좋았습니다. 
<br>개인적으로 신파가 적은 편인 게 장점이라고 생각되었습니다. 
<br>
<br>반면, 스토리의 짜임새는 정말 아쉬웠습니다.
<br>갈등 개수를 줄이고, 짜임새를 높였다면 좀 더 많은 사람이 보지 않을까 하는 생각이 영화 내내 들었습니다.
<br>
<br>부모님하고 같이 봤는데, 비장애인 우리가 생각해볼 게 많았다는 이야기를 나눌 수 있었습니다. 
<br>영화 보실 분들은 식사하시고, 보시는 걸 추천합니다. 
<br>밥 먹지 않고, 영화 보러 갔다가 라면이 정말 먹고 싶었습니다.","['착한', '영화', '라는', '점', '에', '매우', '동의', '합니다', '장애', '를', '자극', '적', '으로', '표현', '하지', '않고', '비장', '애인', '을', '최종', '보스', '처럼', '그', '리지', '않아서', '좋았습니다', '개인', '적', '으로', '신파', '가', '적은', '편', '인', '게', '장점', '이라고', '생각', '되었습니다', '반면', '스토리', '의', '짜임새', '는', '정말', '아쉬웠습니다', '갈등', '개수', '를', '줄', '이고', '짜임새', '를', '높였다면', '좀', '더', '많은', '사람', '이', '보지', '않을까', '하는', '생각', '이', '영화', '내내', '들었습니다', '부모님', '하고', '같이', '봤는데', '비장', '애인', '우리', '가', '생각', '해볼', '게', '많았다는', '이야기', '를', '나눌', '수', '있었습니다', '영화', '보실', '분', '들', '은', '식사', '하시고', '보시', '는', '걸', '추천', '합니다', '밥', '먹지', '않고', '영화', '보러', '갔다가', '라면', '이', '정말', '먹고', '싶었습니다']",,
29,cECIiTMUylI,그냥 재미없던데,"['그냥', '재미없던데']",-0.5566047731418793,-0.43
30,cECIiTMUylI,저는 지금 입원중이라  못보는데<br>영화관가서<br>보고싶네요,"['저', '는', '지금', '입원', '중', '이라', '못', '보는데', '영화관', '가서', '보고싶네요']",-0.556604773141881,-0.27
31,cECIiTMUylI,난 너무재밌고 슬펐는데ㅜㅠ,"['난', '너무', '재밌고', '슬펐는데']",-0.2634309754397133,-0.16
32,cECIiTMUylI,당신이그걸다어떻게알아요,"['당', '신', '이그', '걸다', '어떻게', '알아요']",0.0,0.0
33,cECIiTMUylI,라이너님 덕분에 리뷰잘보고있어요 간절기 감기조심하세요,"['라이너', '님', '덕분', '에', '리뷰', '잘', '보고있어요', '간절', '기', '감기', '조심하세요']",-0.4287304453583993,-0.21
34,cECIiTMUylI,어쩜그리 제가 느낀 것과 똑같나요. 라이너님의 평을 많이 보다보니 생각하는 것도 비슷해졌나봅니다,"['어쩜그리', '제', '가', '느낀', '것', '과', '똑같나요', '라이너', '님', '의', '평', '을', '많이', '보다', '보니', '생각', '하는', '것', '도', '비슷해졌나', '봅니다']",0.3736860626268811,0.16
35,cECIiTMUylI,저기요 저감동했어울었어요 재밌는부분약속도장복수저이영화봤어요!!!!,"['저기', '요', '저', '감동', '했어울었어요', '재밌는', '부분', '약', '속도', '장', '복수', '저', '이영화', '봤어요']",3.976109458928426,1.85
36,cECIiTMUylI,평소같았다면 예매버튼 클릭을 몇번이나 고민하다 결국 &quot;이건 패스&quot; 했을 것 같은 영화인데<br>엔드게임 대란으로 제가 현실적으로 갈 수 있는 범위 내에 극장에서 상영하는 영화 중에 남은 영화가 엥꼬나버려서 영화선택의 여지가 없다보니 고민할 필요도 없이 보게 됐습니다.<br>(뽀로로를 볼 순 없으니까요)<br>아쉬움이 많이 남는 영화였지만  그래도 따뜻한 마음으로 극장 밖을 나올 수 있어서 적어도 인상비평만으로는 꽤나 괜찮게 느껴지는 영화였습니다.,"['평소', '같았다면', '예매', '버튼', '클릭', '을', '몇번', '이나', '고민', '하다', '결국', 'quot', '이건', '패스', 'quot', '했을', '것', '같은', '영화', '인데', '엔드게임', '대란', '으로', '제', '가', '현실', '적', '으로', '갈', '수', '있는', '범위', '내', '에', '극장', '에서', '상영', '하는', '영화', '중', '에', '남은', '영화', '가', '엥', '꼬', '나', '버려서', '영화', '선택', '의', '여지', '가', '없다', '보니', '고민', '할', '필요', '도', '없이', '보게', '됐습니다', '뽀로로', '를', '볼', '순', '없으니까', '요', '아쉬움', '이', '많이', '남는', '영화', '였지만', '그래도', '따뜻한', '마음', '으로', '극장', '밖', '을', '나올', '수', '있어서', '적어도', '인상', '비평', '만으로는', '꽤', '나', '괜찮게', '느껴지는', '영화', '였습니다']",-25.285203685100313,-8.5
37,cECIiTMUylI,라이너님의 평점은 평론가들의 평점보다도 훨씬짜네요 역시~,"['라이너', '님', '의', '평점', '은', '평론가', '들', '의', '평점', '보다도', '훨씬', '짜네요', '역시']",0.4686120089237247,0.22
38,cECIiTMUylI,평점 몇점인가요?,"['평점', '몇', '점', '인가요']",-0.5566047731418793,-0.35
39,cECIiTMUylI,한번 봐야지 ㅎ <br>광수의 연기를 보기  위해서라도 ㅎ,"['한번', '봐야지', '광수', '의', '연기', '를', '보기', '위', '해서라도']",-0.5566047731418828,-0.28
40,cECIiTMUylI,참!라이너형님은목소리가무기입니다<br>역시잘보고갑니다<br>초심잃지마시고쭈욱지금처럼갑시다!,"['참', '라이너', '형님', '은', '목소리', '가', '무기', '입니다', '역시', '잘', '보고', '갑니다', '초심', '잃지', '마시고', '쭈욱', '지금', '처럼', '갑시다']",1.7987976894980817,0.79
41,cECIiTMUylI,‘감성팔이’,"['감성', '팔이']",0.0,0.0
42,cECIiTMUylI,끝까지 동구엄마랑 새아빠 의심했는데 착한사람들이라 더 찜찜,"['끝', '까지', '동', '구', '엄마', '랑', '새아빠', '의심', '했는데', '착한', '사람', '들', '이라', '더', '찜찜']",-2.501945508272219,-1.15
43,cECIiTMUylI,착한건 엄마뿐이겠지... 겉만 착하게구는사람 깔렸잖아요?,"['착한건', '엄마', '뿐이겠지', '겉', '만', '착하게', '구', '는', '사람', '깔렸잖아요']",-0.7189216425628142,-0.36
44,cECIiTMUylI,나는 더 좋았는데,"['나', '는', '더', '좋았는데']",0.0,0.0
45,cECIiTMUylI,음.. 내가 좋아하는영화인데 그러시니까 괜히나한테 욕한거같네;;,"['음', '내', '가', '좋아하는', '영화', '인데', '그', '러시', '니까', '괜히', '나', '한테', '욕', '한', '거', '같네']",-3.720795200771608,-1.69
46,cECIiTMUylI,사람 생각하는건 다 다르니까요 저도 볼만은 했습니다 암걸리는 전개가 없어서 다행이였으니까요,"['사람', '생각', '하는건', '다', '다르니까', '요', '저', '도', '볼', '만은', '했습니다', '암', '걸리는', '전개', '가', '없어서', '다행', '이', '였으니까', '요']",-3.7899570477880853,-1.65
47,cECIiTMUylI,수영까지는 뭐 나쁘지 않다고 생각했는데 갑자기 신파로 가니 이건 또 무슨 싸다 만 똥이냐는 생각밖에....,"['수영', '까지는', '뭐', '나쁘지', '않다고', '생각', '했는데', '갑자기', '신파', '로', '가니', '이건', '또', '무슨', '싸다', '만', '똥', '이냐', '는', '생각', '밖에']",-2.2974544977927893,-0.99
48,cECIiTMUylI,난 수영으로 성공하는건줄 알았는데 갑자기 수영했다가 엄마나오고 둘이 행복하게 라면 먹는걸로 끝...,"['난', '수영', '으로', '성공하는건', '줄', '알았는데', '갑자기', '수영', '했다가', '엄마', '나오고', '둘', '이', '행복하게', '라면', '먹', '는걸', '로', '끝']",0.5198181899281302,0.23
49,cECIiTMUylI,인도에 자전거 오토바이가 더 위험합니다.<br>전동휠체어가 그리 위험하진 않아요<br>도로가 위험한건 사실!,"['인도', '에', '자전거', '오토바이', '가', '더', '위험합니다', '전', '동', '휠체어', '가', '그리', '위험하진', '않아요', '도로', '가', '위험한건', '사실']",0.0,0.0
50,cECIiTMUylI,마자요ㅜㅜ 특히 자전거는 무섭ㄷㄷ,"['마자', '요', '특히', '자전거', '는', '무섭']",0.0,0.0
51,cECIiTMUylI,마자여. 자전거는 특히 더 무서워요ㅜㅜ,"['마자', '여', '자전거', '는', '특히', '더', '무서워요']",0.0,0.0
