,id,sentence,comment_cut,score,ratio
0,8rG9slyWIQU,"📣 스포일러 주의 !!<br>감상을 앞두신 분은 뒤로가기를 누르세요.<br>리메이크된 고전 작품이므로,<br>본문과 댓글에 스포일러가 있습니다.<br><br><br>🦋 영상 소재 추천하러 가기<br><a href=""https://youtu.be/gZWu0cfCO6k"">https://youtu.be/gZWu0cfCO6k</a><br><br><br><br>⭐<br>Part I 《작은 아씨들》<br><br><a href=""https://www.youtube.com/watch?v=8rG9slyWIQU&amp;t=0m01s"">0:01</a><br>&quot;꿈이 다르다고 해서 중요하지 않은 건 아니야.&quot;<br>- 소박해서 더 행복한, 메그의 결혼식<br><br><a href=""https://www.youtube.com/watch?v=8rG9slyWIQU&amp;t=9m23s"">9:23</a><br>&quot;제 인생은 스스로 만들거에요.&quot;<br>- 집필에 몰두하는 조<br><br><a href=""https://www.youtube.com/watch?v=8rG9slyWIQU&amp;t=20m54s"">20:54</a><br>&quot;서서히 떠나는 썰물 같은 거야.&quot;<br>- 피아노를 치는 베스<br><br><a href=""https://www.youtube.com/watch?v=8rG9slyWIQU&amp;t=31m38s"">31:38</a><br>&quot;사랑은 선택하는 거지, <br>나도 모르게 빠져드는 게 아니야.&quot;<br>- 바람부는 야외에서 그림을 그리는 에이미<br><br><br>⭐<br>Part II 《조, 에이미 그리고 로리》<br><br><a href=""https://www.youtube.com/watch?v=8rG9slyWIQU&amp;t=41m01s"">41:01</a><br>&quot;나랑 춤출래?&quot;<br>- 벽난로 앞, 조와 로리의 따뜻한 첫 만남.<br>그리고.. <a href=""https://www.youtube.com/watch?v=8rG9slyWIQU&amp;t=58m58s"">58:58</a><br><br><br><a href=""https://www.youtube.com/watch?v=8rG9slyWIQU&amp;t=1h03m21s"">1:03:21</a><br>&quot;그 사람이랑 결혼하지 마.&quot;<br>- 정원에서 책을 읽는 로리와,<br>그를 그림으로 담는 에이미<br><br><br><br><br>🌙 <br>본 영상은 2019년 &#39;작은 아씨들&#39; 영화를 배경으로 제작되었답니다. <br>따라서 책이나 이전 영화들과는 차이가 있을 수 있으니 참고해주세요!<br><br>*실제 영화 내 소리는 전혀 사용되지 않았음을 밝힙니다.<br><br><br><br><br>BGM List<br><br>Part I<br><br>- Sunrise by Anthony Vega <br>(메그의 테마)<br>- Midsummer Night&#39;s Dream by Mendelssohn <br>(결혼식 배경음)<br><br>- The candle goes out by Anthony Vega <br>(조의 테마)<br><br>- Piano Concerto (Ravel) by Ohad Ben Ari <br>(베스의 연주 #1)<br>- Arabesque Coda (Shumann) by Ohad Ben Ari <br>(베스의 연주 #2)<br>- Arabesque (Debussy) by Ohad Ben Ari <br>(베스의 연주 #3)<br><br>- Special Times by Anthony Vega <br>(에이미의 테마)<br><br><br>Part II<br><br>- Blue Donaube by Strauss <br>(조와 로리의 첫 만남 배경음 #1)<br>- Waltz of the Flowers by Tchaikovsky <br>(조와 로리의 첫 만남 배경음 #2)<br>- Summer Symphony Ball <br>(조와 로리의 첫 만남 배경음 #3)<br>- Touch of light by Tom Goldstein <br>(조와 로리의 춤)<br><br><br>- A quiet departure by Josh Leake <br>(에이미와 로리의 테마)<br><br><br><br><br>🌙 피드백/비즈니스: Natzamzzzz@<a href=""http://gmail.com/"">gmail.com</a><br>🌙 본 영상에는 직접 녹음, 라이센스 취득을 거쳤거나 저작권 문제가 없는 음원이 사용되었습니다.<br>🌙 베스가 연주하는 드뷔시의 곡은 시대적 배경과 어긋나지만, 시적 허용(?)이라고 생각해 주세요. 드뷔시의 아라베스크와 베스의 분위기가 잘 어울려서, 도무지 포기할 수가 없었어요! 베스가 영화에서 실제로 연주한 곡은 안타깝게도 저작권상 사용할 수 없었습니다 😭","['스포일러', '주의', '감상', '을', '앞두신', '분', '은', '뒤', '로', '가기', '를', '누르세요', '리메이크', '된', '고전', '작품', '이', '므', '로', '본', '문과', '댓글', '에', '스포일러', '가', '있습니다', '영상', '소재', '추천', '하러', '가기', 'httpsyoutubegZWu', '0', 'cfCO', '6', 'kPart', 'I', '작은', '아씨', '들', '001', 'quot', '꿈', '이', '다르다고', '해서', '중요하지', '않은', '건', '아니야', 'quot', '소박해서', '더', '행복한', '메그', '의', '결혼식', '923', 'quot', '제', '인생', '은', '스스로', '만들거에요', 'quot', '집필', '에', '몰두하는', '조', '2054', 'quot', '서서히', '떠나는', '썰물', '같은', '거야', 'quot', '피아노', '를', '치는', '베스', '3138', 'quot', '사랑', '은', '선택', '하는', '거지', '나도', '모르게', '빠져드는', '게', '아니야', 'quot', '바람', '부는', '야외', '에서', '그림', '을', '그리는', '에이미', 'Part', 'II', '조', '에이미', '그리고', '로리', '4101', 'quot', '나', '랑', '춤출래', 'quot', '벽난로', '앞', '조', '와', '로리', '의', '따뜻한', '첫', '만남', '그리고', '585810321', 'quot', '그', '사람', '이랑', '결혼', '하지', '마', 'quot', '정원', '에서', '책', '을', '읽는', '로리', '와', '그', '를', '그림', '으로', '담는', '에이미', '본', '영상', '은', '2019년', '39', '작은', '아씨', '들', '39', '영화', '를', '배경', '으로', '제작', '되었답니다', '따라서', '책', '이나', '이전', '영화', '들', '과는', '차이', '가', '있을', '수', '있으니', '참고', '해주세요', '실제', '영화', '내', '소리', '는', '전혀', '사용', '되지', '않았', '음', '을', '밝힙니다', 'BGM', 'ListPart', 'I', 'Sunrise', 'by', 'Anthony', 'Vega', '메그', '의', '테마', 'Midsummer', 'Night', '39', 's', 'Dream', 'by', 'Mendelssohn', '결혼식', '배경음', 'The', 'candle', 'goes', 'out', 'by', 'Anthony', 'Vega', '조의', '테마', 'Piano', 'Concerto', 'Ravel', 'by', 'Ohad', 'Ben', 'Ari', '베스', '의', '연주', '1', 'Arabesque', 'Coda', 'Shumann', 'by', 'Ohad', 'Ben', 'Ari', '베스', '의', '연주', '2', 'Arabesque', 'Debussy', 'by', 'Ohad', 'Ben', 'Ari', '베스', '의', '연주', '3', 'Special', 'Times', 'by', 'Anthony', 'Vega', '에이미', '의', '테마', 'Part', 'II', 'Blue', 'Donaube', 'by', 'Strauss', '조', '와', '로리', '의', '첫', '만남', '배경음', '1', 'Waltz', 'of', 'the', 'Flowers', 'by', 'Tchaikovsky', '조', '와', '로리', '의', '첫', '만남', '배경음', '2', 'Summer', 'Symphony', 'Ball', '조', '와', '로리', '의', '첫', '만남', '배경음', '3', 'Touch', 'of', 'light', 'by', 'Tom', 'Goldstein', '조', '와', '로리', '의', '춤', 'A', 'quiet', 'departure', 'by', 'Josh', 'Leake', '에이미', '와', '로리', '의', '테마', '피드백', '비즈니스', 'Natzamzzzzgmailcom', '본', '영상', '에는', '직접', '녹음', '라이센스', '취득', '을', '거쳤거나', '저작권', '문제', '가', '없는', '음원', '이', '사용', '되었습니다', '베스', '가', '연주', '하는', '드뷔시', '의', '곡', '은', '시대', '적', '배경', '과', '어긋나지만', '시적', '허용', '이라고', '생각', '해', '주세요', '드뷔시', '의', '아라베스크', '와', '베스', '의', '분위기', '가', '잘', '어울려서', '도무지', '포기', '할', '수가', '없었어요', '베스', '가', '영화', '에서', '실제', '로', '연주', '한', '곡', '은', '안타깝게도', '저작권', '상', '사용', '할', '수', '없었습니다']",-121.48813660348286,-33.86
1,8rG9slyWIQU,공시생추가욥! 낮잠님꺼 선 감상후 나중에 영화봐야겠어욯ㅎㅎㅎ 기분이 좋아지는 선곡이에요,"['공시생', '추가', '욥', '낮잠', '님', '꺼', '선', '감상', '후', '나중', '에', '영화', '봐야겠어', '욯', '기분', '이', '좋아지는', '선곡', '이에요']",-1.653075782804646,-0.73
2,8rG9slyWIQU,NZ Ambience 안그래도 ‘작은아씨들’ 보고 싶어도 공시생이라 영화관도 못 가고 있었는데ㅠ 이거 들으면서 공부하면 기분 좋아질 것 같아용💜 요즘 공부 때문에 스트레스 장난 아니었는데 덕분에 기분이 좋아지네용! 오늘도 좋은 영상 올려주셔서 감사합니다!,"['NZ', 'Ambience', '안', '그래도', '작은아씨', '들', '보고', '싶어도', '공시생', '이라', '영화관', '도', '못', '가고', '있었는데', '이', '거', '들으면서', '공부', '하면', '기분', '좋아질', '것', '같아용', '요즘', '공부', '때문', '에', '스트레스', '장난', '아니었는데', '덕분', '에', '기분', '이', '좋아지', '네', '용', '오늘', '도', '좋은', '영상', '올려주셔서', '감사합니다']",-9.215642593075705,-3.49
3,8rG9slyWIQU,"제가 원래도 이 영상을 좋아해서 올려주신 날부터 자주 틀어놓고 있었는데!! 이걸 들으면서 작은아씨들 책이 너무너무너무 읽고 싶어지는 거 있죠....? 그래서 3일 전부터 읽기 시작하며 계속 틀어놓고 있는데.... 정말.... 황홀해요,,,,,, 독서를 부르는 낮잠채널,,,,💖💖💖💖 항상 감사합니다😍😍","['제', '가', '원래', '도', '이', '영상', '을', '좋아해서', '올려주신', '날', '부터', '자주', '틀어놓고', '있었는데', '이', '걸', '들으면서', '작은아씨', '들', '책', '이', '너무', '너무', '너무', '읽고', '싶어지는', '거', '있죠', '그래서', '3일', '전', '부터', '읽기', '시작', '하며', '계속', '틀어놓고', '있는데', '정말', '황홀해요', '독서', '를', '부르는', '낮잠', '채널', '항상', '감사합니다']",-3.409575113022526,-1.28
4,8rG9slyWIQU,영상이 어쩜 이리 예쁘죠? ㅠㅠㅠ 너무 감사해요!!,"['영상', '이', '어쩜', '이리', '예쁘죠', '너무', '감사해요']",0.7814274708075191,0.42
5,8rG9slyWIQU,낮잠님 혹시 에이미 부분 브금 이름 좀 알려주시면 안될까요?? ㅠㅜ 거의 매일 와서 듣는데 브금이 너무 조아요...  ㅠㅠㅜㅜ 😭,"['낮잠', '님', '혹시', '에이미', '부분', '브금', '이름', '좀', '알려주시면', '안될까', '요', '거의', '매일', '와서', '듣는데', '브금', '이', '너무', '조아요']",-0.31171168510900094,-0.14
6,8rG9slyWIQU,@낮잠 NZ Ambience 감사해요 ㅠㅠㅜ 낮잠님 영상 다 너무 좋아요 진짜 취저 ㅠㅠ 전 공부할 때마다 낮잠님 꺼 들으러 와요!! ㅎㅎ앞으로도 열심히 듣겠습니당,"['낮잠', 'NZ', 'Ambience', '감사해요', '낮잠', '님', '영상', '다', '너무', '좋아요', '진짜', '취저', '전', '공부', '할', '때', '마다', '낮잠', '님', '꺼', '들으러', '와요', '앞', '으로도', '열심히', '듣겠', '습', '니당']",5.516978783102086,2.25
7,8rG9slyWIQU,- Special Times by Anthony Vega <br>(에이미의 테마)<br><br>고정댓글 아래쪽에 보시면 bgm 정보가 있답니다!,"['Special', 'Times', 'by', 'Anthony', 'Vega', '에이미', '의', '테마', '고정', '댓글', '아래쪽', '에', '보시', '면', 'bgm', '정보', '가', '있답니다']",-5.778488380868057,-2.56
8,8rG9slyWIQU,최고에요,"['최고', '에요']",1.973075021941684,1.52
9,8rG9slyWIQU,좋아하는 책인데 이번에 영화로 나와서 기뻐서 3번씩 보고 왔는데 정말 감사해요ㅠ,"['좋아하는', '책', '인데', '이번', '에', '영화로', '나와서', '기뻐서', '3', '번', '씩', '보고', '왔는데', '정말', '감사해요']",5.902871854019752,2.71
